52.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:08:59.259 (2289590035)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2289597770)|VARIABLE_ASSIGNMENT|[148]|this.isBulk|null|0x29ed3a96
12:08:59.259 (2289606160)|STATEMENT_EXECUTE|[77]
12:08:59.259 (2289626998)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"800L HEAVY IBC","priceIntegrationTableList":"0x690b55af"}|0x29ed3a96
12:08:59.259 (2289636837)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2289644833)|VARIABLE_ASSIGNMENT|[150]|this.esq|null|0x29ed3a96
12:08:59.259 (2289652905)|STATEMENT_EXECUTE|[80]
12:08:59.259 (2289673425)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"800L HEAVY IBC","priceIntegrationTableList":"0x690b55af"}|0x29ed3a96
12:08:59.259 (2289687913)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:08:59.259 (2289695808)|STATEMENT_EXECUTE|[81]
12:08:59.259 (2289704255)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
12:08:59.259 (2289720201)|HEAP_ALLOCATE|[45]|Bytes:5
12:08:59.259 (2289730965)|HEAP_ALLOCATE|[45]|Bytes:76
12:08:59.259 (2289737463)|VARIABLE_SCOPE_BEGIN|[45]|conatinerIntegerationRecord|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2289771145)|VARIABLE_ASSIGNMENT|[45]|conatinerIntegerationRecord|{"cleaningAmount":0.0,"code":"11084","depositPrice":0.0,"description":"WOODEN PALLET CP9","refundPrice":0.0,"rentalAmount":0.0,"x_currency":"EUR"}|0x57fe7791
12:08:59.259 (2289778198)|STATEMENT_EXECUTE|[45]
12:08:59.259 (2289781010)|STATEMENT_EXECUTE|[47]
12:08:59.259 (2289785167)|HEAP_ALLOCATE|[47]|Bytes:76
12:08:59.259 (2289790539)|CONSTRUCTOR_ENTRY|[47]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.ContainerWrapper
12:08:59.259 (2289804716)|VARIABLE_SCOPE_BEGIN|[90]|this|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2289824540)|VARIABLE_ASSIGNMENT|[90]|this|{}|0x6adaa116
12:08:59.259 (2289839346)|STATEMENT_EXECUTE|[90]
12:08:59.259 (2289841931)|STATEMENT_EXECUTE|[91]
12:08:59.259 (2289844759)|STATEMENT_EXECUTE|[92]
12:08:59.259 (2289847277)|STATEMENT_EXECUTE|[93]
12:08:59.259 (2289849760)|STATEMENT_EXECUTE|[94]
12:08:59.259 (2289852213)|STATEMENT_EXECUTE|[95]
12:08:59.259 (2289854641)|STATEMENT_EXECUTE|[96]
12:08:59.259 (2289857196)|STATEMENT_EXECUTE|[97]
12:08:59.259 (2289859632)|STATEMENT_EXECUTE|[98]
12:08:59.259 (2289862054)|STATEMENT_EXECUTE|[99]
12:08:59.259 (2289864538)|STATEMENT_EXECUTE|[100]
12:08:59.259 (2289867015)|STATEMENT_EXECUTE|[101]
12:08:59.259 (2289869453)|STATEMENT_EXECUTE|[102]
12:08:59.259 (2289871890)|STATEMENT_EXECUTE|[103]
12:08:59.259 (2289874347)|STATEMENT_EXECUTE|[104]
12:08:59.259 (2289876769)|STATEMENT_EXECUTE|[105]
12:08:59.259 (2289879241)|STATEMENT_EXECUTE|[106]
12:08:59.259 (2289881669)|STATEMENT_EXECUTE|[107]
12:08:59.259 (2289884137)|STATEMENT_EXECUTE|[108]
12:08:59.259 (2289887566)|CONSTRUCTOR_EXIT|[47]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.ContainerWrapper
12:08:59.259 (2289894019)|VARIABLE_SCOPE_BEGIN|[47]|containerIntegrationWrapperRecord|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2289913165)|VARIABLE_ASSIGNMENT|[47]|containerIntegrationWrapperRecord|{}|0x6adaa116
12:08:59.259 (2289919154)|STATEMENT_EXECUTE|[48]
12:08:59.259 (2289926812)|VARIABLE_ASSIGNMENT|[48]|this.code|"11084"|0x6adaa116
12:08:59.259 (2289932332)|STATEMENT_EXECUTE|[49]
12:08:59.259 (2289939671)|VARIABLE_ASSIGNMENT|[49]|this.description|"WOODEN PALLET CP9"|0x6adaa116
12:08:59.259 (2289945155)|STATEMENT_EXECUTE|[50]
12:08:59.259 (2289951337)|VARIABLE_ASSIGNMENT|[50]|this.esq|null|0x6adaa116
12:08:59.259 (2289956985)|STATEMENT_EXECUTE|[51]
12:08:59.259 (2289963091)|VARIABLE_ASSIGNMENT|[51]|this.isBulk|null|0x6adaa116
12:08:59.259 (2289968428)|STATEMENT_EXECUTE|[52]
12:08:59.259 (2289974535)|VARIABLE_ASSIGNMENT|[52]|this.packWeight|null|0x6adaa116
12:08:59.259 (2289980207)|STATEMENT_EXECUTE|[53]
12:08:59.259 (2289986206)|VARIABLE_ASSIGNMENT|[53]|this.addressCode|null|0x6adaa116
12:08:59.259 (2289991551)|STATEMENT_EXECUTE|[54]
12:08:59.259 (2289997402)|VARIABLE_ASSIGNMENT|[54]|this.address|null|0x6adaa116
12:08:59.259 (2290002770)|STATEMENT_EXECUTE|[55]
12:08:59.259 (2290009527)|VARIABLE_ASSIGNMENT|[55]|this.isSoldTo|null|0x6adaa116
12:08:59.259 (2290015023)|STATEMENT_EXECUTE|[56]
12:08:59.259 (2290021920)|VARIABLE_ASSIGNMENT|[56]|this.x_currency|"EUR"|0x6adaa116
12:08:59.259 (2290027097)|STATEMENT_EXECUTE|[57]
12:08:59.259 (2290033004)|VARIABLE_ASSIGNMENT|[57]|this.customerGroup|null|0x6adaa116
12:08:59.259 (2290038499)|STATEMENT_EXECUTE|[58]
12:08:59.259 (2290044621)|VARIABLE_ASSIGNMENT|[58]|this.profile|null|0x6adaa116
12:08:59.259 (2290049984)|STATEMENT_EXECUTE|[59]
12:08:59.259 (2290056275)|VARIABLE_ASSIGNMENT|[59]|this.volume|null|0x6adaa116
12:08:59.259 (2290061564)|STATEMENT_EXECUTE|[60]
12:08:59.259 (2290067663)|VARIABLE_ASSIGNMENT|[60]|this.unitOfMeasure|null|0x6adaa116
12:08:59.259 (2290073077)|STATEMENT_EXECUTE|[61]
12:08:59.259 (2290078999)|VARIABLE_ASSIGNMENT|[61]|this.customerPrice|null|0x6adaa116
12:08:59.259 (2290084208)|STATEMENT_EXECUTE|[62]
12:08:59.259 (2290090677)|VARIABLE_ASSIGNMENT|[62]|this.depositPrice|0.0|0x6adaa116
12:08:59.259 (2290095979)|STATEMENT_EXECUTE|[63]
12:08:59.259 (2290102410)|VARIABLE_ASSIGNMENT|[63]|this.refundPrice|0.0|0x6adaa116
12:08:59.259 (2290107707)|STATEMENT_EXECUTE|[64]
12:08:59.259 (2290113967)|VARIABLE_ASSIGNMENT|[64]|this.cleaningAmount|0.0|0x6adaa116
12:08:59.259 (2290119436)|STATEMENT_EXECUTE|[65]
12:08:59.259 (2290125785)|VARIABLE_ASSIGNMENT|[65]|this.rentalAmount|0.0|0x6adaa116
12:08:59.259 (2290131293)|STATEMENT_EXECUTE|[67]
12:08:59.259 (2290134778)|VARIABLE_SCOPE_BEGIN|[67]|priceIntegrationWrapRecord|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper|true|false
12:08:59.259 (2290144263)|VARIABLE_ASSIGNMENT|[67]|priceIntegrationWrapRecord|null|
12:08:59.259 (2290158156)|STATEMENT_EXECUTE|[71]
12:08:59.259 (2290160720)|STATEMENT_EXECUTE|[72]
12:08:59.259 (2290164623)|HEAP_ALLOCATE|[72]|Bytes:32
12:08:59.259 (2290169889)|CONSTRUCTOR_ENTRY|[72]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper
12:08:59.259 (2290176034)|VARIABLE_SCOPE_BEGIN|[154]|this|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper|true|false
12:08:59.259 (2290193929)|VARIABLE_ASSIGNMENT|[154]|this|{}|0x2aa31f51
12:08:59.259 (2290200095)|STATEMENT_EXECUTE|[144]
12:08:59.259 (2290202688)|STATEMENT_EXECUTE|[145]
12:08:59.259 (2290205185)|STATEMENT_EXECUTE|[146]
12:08:59.259 (2290207646)|STATEMENT_EXECUTE|[147]
12:08:59.259 (2290210073)|STATEMENT_EXECUTE|[148]
12:08:59.259 (2290212557)|STATEMENT_EXECUTE|[149]
12:08:59.259 (2290215007)|STATEMENT_EXECUTE|[150]
12:08:59.259 (2290217433)|STATEMENT_EXECUTE|[153]
12:08:59.259 (2290227369)|STATEMENT_EXECUTE|[154]
12:08:59.259 (2290229875)|STATEMENT_EXECUTE|[155]
12:08:59.259 (2290238101)|HEAP_ALLOCATE|[155]|Bytes:4
12:08:59.259 (2290265674)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x2aa31f51
12:08:59.259 (2290280252)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:08:59.259 (2290289144)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x19b69187
12:08:59.259 (2290298892)|VARIABLE_ASSIGNMENT|[153]|this.priceIntegrationTableList|[]|0x2aa31f51
12:08:59.259 (2290308630)|CONSTRUCTOR_EXIT|[72]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper
12:08:59.259 (2290328095)|VARIABLE_ASSIGNMENT|[72]|priceIntegrationWrapRecord|{"priceIntegrationTableList":"0x19b69187"}|0x2aa31f51
12:08:59.259 (2290334034)|STATEMENT_EXECUTE|[73]
12:08:59.259 (2290354387)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"priceIntegrationTableList":"0x19b69187"}|0x2aa31f51
12:08:59.259 (2290365664)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"WOODEN PALLET CP9"
12:08:59.259 (2290374837)|VARIABLE_ASSIGNMENT|[145]|this.lskuName|"WOODEN PALLET CP9"|0x2aa31f51
12:08:59.259 (2290383610)|STATEMENT_EXECUTE|[74]
12:08:59.259 (2290405878)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"WOODEN PALLET CP9","priceIntegrationTableList":"0x19b69187"}|0x2aa31f51
12:08:59.259 (2290415986)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2290424142)|VARIABLE_ASSIGNMENT|[146]|this.packWeight|null|0x2aa31f51
12:08:59.259 (2290432668)|STATEMENT_EXECUTE|[75]
12:08:59.259 (2290453612)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"WOODEN PALLET CP9","priceIntegrationTableList":"0x19b69187"}|0x2aa31f51
12:08:59.259 (2290463765)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2290471786)|VARIABLE_ASSIGNMENT|[147]|this.unitOfMeasure|null|0x2aa31f51
12:08:59.259 (2290480225)|STATEMENT_EXECUTE|[76]
12:08:59.259 (2290501740)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"WOODEN PALLET CP9","priceIntegrationTableList":"0x19b69187"}|0x2aa31f51
12:08:59.259 (2290511824)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2290519714)|VARIABLE_ASSIGNMENT|[148]|this.isBulk|null|0x2aa31f51
12:08:59.259 (2290528108)|STATEMENT_EXECUTE|[77]
12:08:59.259 (2290549131)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"WOODEN PALLET CP9","priceIntegrationTableList":"0x19b69187"}|0x2aa31f51
12:08:59.259 (2290558961)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2290566834)|VARIABLE_ASSIGNMENT|[150]|this.esq|null|0x2aa31f51
12:08:59.259 (2290575092)|STATEMENT_EXECUTE|[80]
12:08:59.259 (2290595336)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"WOODEN PALLET CP9","priceIntegrationTableList":"0x19b69187"}|0x2aa31f51
12:08:59.259 (2290609643)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:08:59.259 (2290617319)|STATEMENT_EXECUTE|[81]
12:08:59.259 (2290625797)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
12:08:59.259 (2290641721)|HEAP_ALLOCATE|[45]|Bytes:5
12:08:59.259 (2290652494)|HEAP_ALLOCATE|[45]|Bytes:76
12:08:59.259 (2290658855)|VARIABLE_SCOPE_BEGIN|[45]|conatinerIntegerationRecord|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2290693765)|VARIABLE_ASSIGNMENT|[45]|conatinerIntegerationRecord|{"cleaningAmount":0.0,"code":"11064","depositPrice":0.0,"description":"WOODEN PALLET 100 X  (5 more) ...","refundPrice":0.0,"rentalAmount":0.0,"x_currency":"EUR"}|0x3d503fdf
12:08:59.259 (2290701139)|STATEMENT_EXECUTE|[45]
12:08:59.259 (2290703728)|STATEMENT_EXECUTE|[47]
12:08:59.259 (2290707961)|HEAP_ALLOCATE|[47]|Bytes:76
12:08:59.259 (2290713905)|CONSTRUCTOR_ENTRY|[47]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.ContainerWrapper
12:08:59.259 (2290720057)|VARIABLE_SCOPE_BEGIN|[90]|this|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2290739255)|VARIABLE_ASSIGNMENT|[90]|this|{}|0x23dfb72
12:08:59.259 (2290753426)|STATEMENT_EXECUTE|[90]
12:08:59.259 (2290756008)|STATEMENT_EXECUTE|[91]
12:08:59.259 (2290758465)|STATEMENT_EXECUTE|[92]
12:08:59.259 (2290760907)|STATEMENT_EXECUTE|[93]
12:08:59.259 (2290763688)|STATEMENT_EXECUTE|[94]
12:08:59.259 (2290766318)|STATEMENT_EXECUTE|[95]
12:08:59.259 (2290768802)|STATEMENT_EXECUTE|[96]
12:08:59.259 (2290771246)|STATEMENT_EXECUTE|[97]
12:08:59.259 (2290773678)|STATEMENT_EXECUTE|[98]
12:08:59.259 (2290776128)|STATEMENT_EXECUTE|[99]
12:08:59.259 (2290778595)|STATEMENT_EXECUTE|[100]
12:08:59.259 (2290781070)|STATEMENT_EXECUTE|[101]
12:08:59.259 (2290783512)|STATEMENT_EXECUTE|[102]
12:08:59.259 (2290786159)|STATEMENT_EXECUTE|[103]
12:08:59.259 (2290788657)|STATEMENT_EXECUTE|[104]
12:08:59.259 (2290791139)|STATEMENT_EXECUTE|[105]
12:08:59.259 (2290793599)|STATEMENT_EXECUTE|[106]
12:08:59.259 (2290801444)|STATEMENT_EXECUTE|[107]
12:08:59.259 (2290803932)|STATEMENT_EXECUTE|[108]
12:08:59.259 (2290807582)|CONSTRUCTOR_EXIT|[47]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.ContainerWrapper
12:08:59.259 (2290814307)|VARIABLE_SCOPE_BEGIN|[47]|containerIntegrationWrapperRecord|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2290834111)|VARIABLE_ASSIGNMENT|[47]|containerIntegrationWrapperRecord|{}|0x23dfb72
12:08:59.259 (2290840331)|STATEMENT_EXECUTE|[48]
12:08:59.259 (2290848200)|VARIABLE_ASSIGNMENT|[48]|this.code|"11064"|0x23dfb72
12:08:59.259 (2290853963)|STATEMENT_EXECUTE|[49]
12:08:59.259 (2290862176)|VARIABLE_ASSIGNMENT|[49]|this.description|"WOODEN PALLET 100 X  (5 more) ..."|0x23dfb72
12:08:59.259 (2290867747)|STATEMENT_EXECUTE|[50]
12:08:59.259 (2290874022)|VARIABLE_ASSIGNMENT|[50]|this.esq|null|0x23dfb72
12:08:59.259 (2290879310)|STATEMENT_EXECUTE|[51]
12:08:59.259 (2290885348)|VARIABLE_ASSIGNMENT|[51]|this.isBulk|null|0x23dfb72
12:08:59.259 (2290890740)|STATEMENT_EXECUTE|[52]
12:08:59.259 (2290897024)|VARIABLE_ASSIGNMENT|[52]|this.packWeight|null|0x23dfb72
12:08:59.259 (2290902350)|STATEMENT_EXECUTE|[53]
12:08:59.259 (2290908329)|VARIABLE_ASSIGNMENT|[53]|this.addressCode|null|0x23dfb72
12:08:59.259 (2290913713)|STATEMENT_EXECUTE|[54]
12:08:59.259 (2290919639)|VARIABLE_ASSIGNMENT|[54]|this.address|null|0x23dfb72
12:08:59.259 (2290924827)|STATEMENT_EXECUTE|[55]
12:08:59.259 (2290930800)|VARIABLE_ASSIGNMENT|[55]|this.isSoldTo|null|0x23dfb72
12:08:59.259 (2290936372)|STATEMENT_EXECUTE|[56]
12:08:59.259 (2290943348)|VARIABLE_ASSIGNMENT|[56]|this.x_currency|"EUR"|0x23dfb72
12:08:59.259 (2290948840)|STATEMENT_EXECUTE|[57]
12:08:59.259 (2290954894)|VARIABLE_ASSIGNMENT|[57]|this.customerGroup|null|0x23dfb72
12:08:59.259 (2290960137)|STATEMENT_EXECUTE|[58]
12:08:59.259 (2290966360)|VARIABLE_ASSIGNMENT|[58]|this.profile|null|0x23dfb72
12:08:59.259 (2290971696)|STATEMENT_EXECUTE|[59]
12:08:59.259 (2290977899)|VARIABLE_ASSIGNMENT|[59]|this.volume|null|0x23dfb72
12:08:59.259 (2290983142)|STATEMENT_EXECUTE|[60]
12:08:59.259 (2290989411)|VARIABLE_ASSIGNMENT|[60]|this.unitOfMeasure|null|0x23dfb72
12:08:59.259 (2290994878)|STATEMENT_EXECUTE|[61]
12:08:59.259 (2291000744)|VARIABLE_ASSIGNMENT|[61]|this.customerPrice|null|0x23dfb72
12:08:59.259 (2291006569)|STATEMENT_EXECUTE|[62]
12:08:59.259 (2291013004)|VARIABLE_ASSIGNMENT|[62]|this.depositPrice|0.0|0x23dfb72
12:08:59.259 (2291018340)|STATEMENT_EXECUTE|[63]
12:08:59.259 (2291024577)|VARIABLE_ASSIGNMENT|[63]|this.refundPrice|0.0|0x23dfb72
12:08:59.259 (2291030119)|STATEMENT_EXECUTE|[64]
12:08:59.259 (2291036132)|VARIABLE_ASSIGNMENT|[64]|this.cleaningAmount|0.0|0x23dfb72
12:08:59.259 (2291041620)|STATEMENT_EXECUTE|[65]
12:08:59.259 (2291047983)|VARIABLE_ASSIGNMENT|[65]|this.rentalAmount|0.0|0x23dfb72
12:08:59.259 (2291053360)|STATEMENT_EXECUTE|[67]
12:08:59.259 (2291056688)|VARIABLE_SCOPE_BEGIN|[67]|priceIntegrationWrapRecord|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper|true|false
12:08:59.259 (2291066074)|VARIABLE_ASSIGNMENT|[67]|priceIntegrationWrapRecord|null|
12:08:59.259 (2291080006)|STATEMENT_EXECUTE|[71]
12:08:59.259 (2291082504)|STATEMENT_EXECUTE|[72]
12:08:59.259 (2291086468)|HEAP_ALLOCATE|[72]|Bytes:32
12:08:59.259 (2291091913)|CONSTRUCTOR_ENTRY|[72]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper
12:08:59.259 (2291097994)|VARIABLE_SCOPE_BEGIN|[154]|this|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper|true|false
12:08:59.259 (2291115595)|VARIABLE_ASSIGNMENT|[154]|this|{}|0x305625f3
12:08:59.259 (2291122241)|STATEMENT_EXECUTE|[144]
12:08:59.259 (2291124758)|STATEMENT_EXECUTE|[145]
12:08:59.259 (2291127519)|STATEMENT_EXECUTE|[146]
12:08:59.259 (2291130064)|STATEMENT_EXECUTE|[147]
12:08:59.259 (2291132526)|STATEMENT_EXECUTE|[148]
12:08:59.259 (2291134981)|STATEMENT_EXECUTE|[149]
12:08:59.259 (2291137422)|STATEMENT_EXECUTE|[150]
12:08:59.259 (2291139836)|STATEMENT_EXECUTE|[153]
12:08:59.259 (2291150162)|STATEMENT_EXECUTE|[154]
12:08:59.259 (2291152601)|STATEMENT_EXECUTE|[155]
12:08:59.259 (2291160758)|HEAP_ALLOCATE|[155]|Bytes:4
12:08:59.259 (2291188702)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x305625f3
12:08:59.259 (2291204006)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:08:59.259 (2291217454)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x1d41a0d7
12:08:59.259 (2291231221)|VARIABLE_ASSIGNMENT|[153]|this.priceIntegrationTableList|[]|0x305625f3
12:08:59.259 (2291243186)|CONSTRUCTOR_EXIT|[72]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper
12:08:59.259 (2291265271)|VARIABLE_ASSIGNMENT|[72]|priceIntegrationWrapRecord|{"priceIntegrationTableList":"0x1d41a0d7"}|0x305625f3
12:08:59.259 (2291271807)|STATEMENT_EXECUTE|[73]
12:08:59.259 (2291293475)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"priceIntegrationTableList":"0x1d41a0d7"}|0x305625f3
12:08:59.259 (2291306353)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"WOODEN PALLET 100 X  (5 more) ..."
12:08:59.259 (2291316117)|VARIABLE_ASSIGNMENT|[145]|this.lskuName|"WOODEN PALLET 100 X  (5 more) ..."|0x305625f3
12:08:59.259 (2291324737)|STATEMENT_EXECUTE|[74]
12:08:59.259 (2291350963)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"WOODEN PALLET 100 X  (5 more) ...","priceIntegrationTableList":"0x1d41a0d7"}|0x305625f3
12:08:59.259 (2291364958)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2291376800)|VARIABLE_ASSIGNMENT|[146]|this.packWeight|null|0x305625f3
12:08:59.259 (2291389471)|STATEMENT_EXECUTE|[75]
12:08:59.259 (2291413138)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"WOODEN PALLET 100 X  (5 more) ...","priceIntegrationTableList":"0x1d41a0d7"}|0x305625f3
12:08:59.259 (2291426628)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2291436449)|VARIABLE_ASSIGNMENT|[147]|this.unitOfMeasure|null|0x305625f3
12:08:59.259 (2291449446)|STATEMENT_EXECUTE|[76]
12:08:59.259 (2291475065)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"WOODEN PALLET 100 X  (5 more) ...","priceIntegrationTableList":"0x1d41a0d7"}|0x305625f3
12:08:59.259 (2291487812)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2291497317)|VARIABLE_ASSIGNMENT|[148]|this.isBulk|null|0x305625f3
12:08:59.259 (2291507983)|STATEMENT_EXECUTE|[77]
12:08:59.259 (2291529472)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"WOODEN PALLET 100 X  (5 more) ...","priceIntegrationTableList":"0x1d41a0d7"}|0x305625f3
12:08:59.259 (2291542974)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2291554908)|VARIABLE_ASSIGNMENT|[150]|this.esq|null|0x305625f3
12:08:59.259 (2291565073)|STATEMENT_EXECUTE|[80]
12:08:59.259 (2291590307)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"WOODEN PALLET 100 X  (5 more) ...","priceIntegrationTableList":"0x1d41a0d7"}|0x305625f3
12:08:59.259 (2291608923)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:08:59.259 (2291617307)|STATEMENT_EXECUTE|[81]
12:08:59.259 (2291628019)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
12:08:59.259 (2291647085)|HEAP_ALLOCATE|[45]|Bytes:5
12:08:59.259 (2291658423)|HEAP_ALLOCATE|[45]|Bytes:76
12:08:59.259 (2291666846)|VARIABLE_SCOPE_BEGIN|[45]|conatinerIntegerationRecord|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2291708725)|VARIABLE_ASSIGNMENT|[45]|conatinerIntegerationRecord|{"cleaningAmount":0.0,"code":"11065","depositPrice":0.0,"description":"PLASTIC PALLET 100 X (6 more) ...","refundPrice":0.0,"rentalAmount":0.0,"x_currency":"EUR"}|0x2153da67
12:08:59.259 (2291716195)|STATEMENT_EXECUTE|[45]
12:08:59.259 (2291718770)|STATEMENT_EXECUTE|[47]
12:08:59.259 (2291723516)|HEAP_ALLOCATE|[47]|Bytes:76
12:08:59.259 (2291729465)|CONSTRUCTOR_ENTRY|[47]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.ContainerWrapper
12:08:59.259 (2291736113)|VARIABLE_SCOPE_BEGIN|[90]|this|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2291754937)|VARIABLE_ASSIGNMENT|[90]|this|{}|0x4cd85354
12:08:59.259 (2291769460)|STATEMENT_EXECUTE|[90]
12:08:59.259 (2291771988)|STATEMENT_EXECUTE|[91]
12:08:59.259 (2291774444)|STATEMENT_EXECUTE|[92]
12:08:59.259 (2291777149)|STATEMENT_EXECUTE|[93]
12:08:59.259 (2291779661)|STATEMENT_EXECUTE|[94]
12:08:59.259 (2291782128)|STATEMENT_EXECUTE|[95]
12:08:59.259 (2291784565)|STATEMENT_EXECUTE|[96]
12:08:59.259 (2291786998)|STATEMENT_EXECUTE|[97]
12:08:59.259 (2291789419)|STATEMENT_EXECUTE|[98]
12:08:59.259 (2291791879)|STATEMENT_EXECUTE|[99]
12:08:59.259 (2291794370)|STATEMENT_EXECUTE|[100]
12:08:59.259 (2291802724)|STATEMENT_EXECUTE|[101]
12:08:59.259 (2291805332)|STATEMENT_EXECUTE|[102]
12:08:59.259 (2291807799)|STATEMENT_EXECUTE|[103]
12:08:59.259 (2291810299)|STATEMENT_EXECUTE|[104]
12:08:59.259 (2291812722)|STATEMENT_EXECUTE|[105]
12:08:59.259 (2291815195)|STATEMENT_EXECUTE|[106]
12:08:59.259 (2291817620)|STATEMENT_EXECUTE|[107]
12:08:59.259 (2291820078)|STATEMENT_EXECUTE|[108]
12:08:59.259 (2291825655)|CONSTRUCTOR_EXIT|[47]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.ContainerWrapper
12:08:59.259 (2291834960)|VARIABLE_SCOPE_BEGIN|[47]|containerIntegrationWrapperRecord|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2291862091)|VARIABLE_ASSIGNMENT|[47]|containerIntegrationWrapperRecord|{}|0x4cd85354
12:08:59.259 (2291871913)|STATEMENT_EXECUTE|[48]
12:08:59.259 (2291879700)|VARIABLE_ASSIGNMENT|[48]|this.code|"11065"|0x4cd85354
12:08:59.259 (2291889200)|STATEMENT_EXECUTE|[49]
12:08:59.259 (2291897301)|VARIABLE_ASSIGNMENT|[49]|this.description|"PLASTIC PALLET 100 X (6 more) ..."|0x4cd85354
12:08:59.259 (2291906577)|STATEMENT_EXECUTE|[50]
12:08:59.259 (2291914782)|VARIABLE_ASSIGNMENT|[50]|this.esq|null|0x4cd85354
12:08:59.259 (2291921932)|STATEMENT_EXECUTE|[51]
12:08:59.259 (2291929770)|VARIABLE_ASSIGNMENT|[51]|this.isBulk|null|0x4cd85354
12:08:59.259 (2291938912)|STATEMENT_EXECUTE|[52]
12:08:59.259 (2291945070)|VARIABLE_ASSIGNMENT|[52]|this.packWeight|null|0x4cd85354
